Member_ID,Customer_Age_Group,Games_Attended,Seasonal_Pass,Customer_Region,Region_Type
7440608,26–40,2,False,Canada,Domestic
10028538,26–40,1,False,Canada,Domestic
10011265,60+,2,False,Canada,Domestic
10000824,18–25,3,False,Canada,Domestic
10014648,41–60,2,False,Canada,Domestic
10018600,26–40,26,True,Canada,Domestic
40913872,18–25,4,False,Canada,Domestic
10021405,18–25,4,False,Canada,Domestic
77117166,26–40,3,False,Canada,Domestic
10034638,26–40,3,False,Canada,Domestic
10012823,26–40,5,False,Canada,Domestic
10030329,18–25,4,False,Canada,Domestic
10035171,41–60,2,False,USA,International
38242070,18–25,8,False,Canada,Domestic
10016728,18–25,1,False,Canada,Domestic
10018318,26–40,2,False,Canada,Domestic
75261317,18–25,27,True,Canada,Domestic
10026210,18–25,4,False,Canada,Domestic
43868241,18–25,5,False,Canada,Domestic
10013918,26–40,5,False,USA,International
19292185,26–40,5,False,Canada,Domestic
18147167,26–40,6,False,Canada,Domestic
10013430,26–40,4,False,Canada,Domestic
10034094,18–25,1,False,Canada,Domestic
10038731,18–25,28,True,Canada,Domestic
56609111,26–40,20,True,Canada,Domestic
10022409,41–60,2,False,Canada,Domestic
98193828,<18,3,False,Canada,Domestic
10029804,41–60,8,False,Canada,Domestic
76806834,18–25,4,False,Canada,Domestic
84974215,41–60,3,False,Canada,Domestic
10020689,18–25,2,False,Canada,Domestic
10041049,41–60,4,False,Canada,Domestic
5964478,18–25,5,False,Canada,Domestic
40075935,18–25,3,False,Canada,Domestic
60013331,26–40,2,False,Canada,Domestic
10022120,60+,30,True,Canada,Domestic
74101889,26–40,5,False,Canada,Domestic
74963511,18–25,2,False,USA,International
28742589,26–40,1,False,Canada,Domestic
10041614,26–40,4,False,Canada,Domestic
10033667,26–40,2,False,Canada,Domestic
10026895,18–25,7,False,Canada,Domestic
10022175,18–25,2,False,Canada,Domestic
10005038,18–25,7,False,Canada,Domestic
10037754,41–60,6,False,Canada,Domestic
10017599,18–25,8,False,Canada,Domestic
10022239,26–40,6,False,USA,International
98020724,18–25,6,False,USA,International
10018209,26–40,6,False,Canada,Domestic
95308350,18–25,3,False,Canada,Domestic
44272297,18–25,3,False,Canada,Domestic
10011085,18–25,5,False,Canada,Domestic
10000664,18–25,6,False,Canada,Domestic
10038942,18–25,3,False,Canada,Domestic
10015172,18–25,7,False,Canada,Domestic
80045113,41–60,1,False,Canada,Domestic
10014710,41–60,4,False,Canada,Domestic
10006676,18–25,3,False,Canada,Domestic
10036386,18–25,1,False,Canada,Domestic
10018160,18–25,6,False,Canada,Domestic
67491841,18–25,15,True,Canada,Domestic
10042000,26–40,1,False,Canada,Domestic
10010686,18–25,6,False,Canada,Domestic
10013065,60+,6,False,Canada,Domestic
10037210,18–25,1,False,Canada,Domestic
10039691,26–40,8,False,Canada,Domestic
10001076,60+,4,False,Canada,Domestic
72400988,26–40,2,False,Canada,Domestic
10026562,18–25,6,False,USA,International
29626961,18–25,7,False,Canada,Domestic
10011638,18–25,4,False,Canada,Domestic
10041475,<18,8,False,Canada,Domestic
10066691,41–60,7,False,Canada,Domestic
86986543,18–25,3,False,USA,International
51070343,41–60,5,False,Canada,Domestic
28106893,26–40,4,False,Canada,Domestic
97397550,18–25,2,False,Canada,Domestic
10010463,18–25,4,False,Canada,Domestic
80290968,26–40,5,False,Canada,Domestic
10003489,26–40,8,False,Canada,Domestic
10022180,26–40,6,False,Canada,Domestic
10019672,<18,4,False,Canada,Domestic
10028142,60+,6,False,Canada,Domestic
10004728,41–60,5,False,Canada,Domestic
10026146,18–25,4,False,Canada,Domestic
10039384,26–40,8,False,USA,International
10034559,26–40,1,False,Canada,Domestic
98104925,18–25,3,False,Canada,Domestic
10014157,41–60,6,False,USA,International
10041655,18–25,8,False,Canada,Domestic
10007950,60+,3,False,Canada,Domestic
47955299,41–60,1,False,Canada,Domestic
85836791,60+,8,False,Canada,Domestic
10028108,41–60,8,False,Canada,Domestic
10001078,41–60,2,False,Canada,Domestic
10035563,41–60,7,False,Canada,Domestic
54985522,18–25,8,False,UK,International
10005895,18–25,5,False,Canada,Domestic
10021164,18–25,23,True,Canada,Domestic
10034275,60+,7,False,USA,International
10040221,18–25,4,False,Canada,Domestic
10034200,26–40,6,False,Canada,Domestic
8059687,26–40,3,False,Canada,Domestic
81131560,18–25,4,False,Canada,Domestic
84647173,41–60,7,False,Canada,Domestic
10019329,41–60,1,False,Canada,Domestic
79130895,18–25,5,False,Canada,Domestic
10004497,41–60,4,False,Canada,Domestic
7691416,26–40,7,False,Canada,Domestic
88533559,18–25,5,False,Canada,Domestic
10009692,26–40,6,False,Canada,Domestic
61457385,<18,7,False,USA,International
10032142,18–25,6,False,Canada,Domestic
49589688,26–40,1,False,Canada,Domestic
52656791,18–25,2,False,Canada,Domestic
96845827,26–40,6,False,Canada,Domestic
96665878,18–25,27,True,Canada,Domestic
10009581,<18,20,True,USA,International
10025291,<18,5,False,Canada,Domestic
6193587,26–40,1,False,Canada,Domestic
28748804,18–25,4,False,Canada,Domestic
10006385,18–25,4,False,Canada,Domestic
32094575,18–25,7,False,Canada,Domestic
21833977,18–25,3,False,South Korea,International
10017581,18–25,4,False,Canada,Domestic
2870765,18–25,4,False,China,International
10024410,18–25,1,False,Canada,Domestic
81002051,18–25,7,False,USA,International
10012066,26–40,8,False,Canada,Domestic
10034545,18–25,3,False,Canada,Domestic
10043709,26–40,18,True,Canada,Domestic
25408010,<18,5,False,Canada,Domestic
10023006,18–25,15,True,Canada,Domestic
10015189,18–25,7,False,Canada,Domestic
10024185,18–25,24,True,Canada,Domestic
10032508,18–25,4,False,Canada,Domestic
10033437,41–60,5,False,Canada,Domestic
10019755,41–60,7,False,Canada,Domestic
10011733,18–25,4,False,USA,International
10031368,18–25,3,False,Canada,Domestic
10001983,26–40,3,False,Canada,Domestic
10012127,41–60,6,False,Canada,Domestic
10030317,18–25,5,False,Canada,Domestic
10014622,41–60,1,False,Canada,Domestic
47359244,26–40,7,False,Canada,Domestic
10015473,18–25,3,False,Canada,Domestic
10037751,18–25,3,False,Canada,Domestic
10006628,18–25,8,False,Canada,Domestic
10026696,<18,4,False,USA,International
10035376,26–40,1,False,Canada,Domestic
10012985,60+,7,False,China,International
10028175,18–25,8,False,Canada,Domestic
10035012,18–25,4,False,Canada,Domestic
29029164,26–40,7,False,Canada,Domestic
10005463,18–25,1,False,Canada,Domestic
10034385,18–25,7,False,Canada,Domestic
63733345,18–25,8,False,Canada,Domestic
10044328,26–40,7,False,USA,International
10040682,26–40,6,False,Canada,Domestic
10019088,18–25,8,False,Canada,Domestic
10022933,26–40,4,False,Canada,Domestic
10038844,26–40,3,False,Canada,Domestic
10038014,18–25,2,False,Canada,Domestic
10017131,18–25,8,False,Canada,Domestic
21732492,18–25,8,False,Canada,Domestic
20523919,18–25,25,True,Canada,Domestic
82729170,18–25,3,False,Canada,Domestic
10007339,18–25,1,False,USA,International
10028318,18–25,7,False,Canada,Domestic
10019053,18–25,8,False,Canada,Domestic
10016149,41–60,5,False,Canada,Domestic
10027014,18–25,7,False,Canada,Domestic
10036878,41–60,1,False,Canada,Domestic
67661852,18–25,6,False,Canada,Domestic
10017772,18–25,6,False,Canada,Domestic
10031863,26–40,7,False,Canada,Domestic
29785129,<18,6,False,Canada,Domestic
10027874,18–25,21,True,Canada,Domestic
54967558,26–40,4,False,Canada,Domestic
10027237,<18,5,False,Canada,Domestic
10035365,26–40,6,False,Canada,Domestic
10030990,26–40,1,False,Canada,Domestic
10019285,18–25,7,False,Canada,Domestic
10035138,26–40,4,False,USA,International
10002340,26–40,5,False,Canada,Domestic
94355562,18–25,2,False,USA,International
10040890,18–25,6,False,Canada,Domestic
10037892,18–25,1,False,Canada,Domestic
75140985,26–40,4,False,Canada,Domestic
10038417,18–25,8,False,Canada,Domestic
73458625,18–25,3,False,Canada,Domestic
10010221,18–25,6,False,USA,International
25386958,18–25,8,False,Japan,International
10014732,18–25,6,False,USA,International
71551058,<18,4,False,Canada,Domestic
10042975,<18,4,False,Canada,Domestic
10029639,60+,7,False,Canada,Domestic
10008512,<18,4,False,Canada,Domestic
10001768,18–25,7,False,Canada,Domestic
67051358,18–25,1,False,Canada,Domestic
44904284,18–25,1,False,Canada,Domestic
10033795,41–60,2,False,Canada,Domestic
84221918,18–25,1,False,Canada,Domestic
46835513,26–40,3,False,Canada,Domestic
10001118,18–25,2,False,Canada,Domestic
10027625,41–60,7,False,USA,International
10041190,18–25,4,False,Canada,Domestic
43370114,18–25,7,False,Canada,Domestic
10015316,60+,3,False,Japan,International
10039161,41–60,6,False,South Korea,International
21800985,18–25,8,False,India,International
10003060,26–40,7,False,Canada,Domestic
10036579,18–25,5,False,USA,International
75697777,<18,4,False,Canada,Domestic
10026013,18–25,4,False,Canada,Domestic
10036652,41–60,8,False,Canada,Domestic
10021842,18–25,7,False,Canada,Domestic
10008453,<18,7,False,Canada,Domestic
59459886,41–60,3,False,Canada,Domestic
10015816,18–25,6,False,Canada,Domestic
33111788,18–25,7,False,Canada,Domestic
48366008,<18,4,False,Canada,Domestic
10042018,18–25,3,False,Canada,Domestic
10042817,41–60,5,False,Canada,Domestic
10031342,18–25,1,False,Canada,Domestic
75504385,26–40,2,False,Canada,Domestic
10038989,18–25,7,False,Canada,Domestic
10002917,41–60,2,False,USA,International
10003749,18–25,3,False,Canada,Domestic
34134299,18–25,5,False,Canada,Domestic
46085813,26–40,7,False,Canada,Domestic
73176000,26–40,6,False,Canada,Domestic
10033404,18–25,7,False,Canada,Domestic
10037402,41–60,1,False,Canada,Domestic
10007770,41–60,3,False,Canada,Domestic
46196477,18–25,2,False,Canada,Domestic
90062769,26–40,1,False,Canada,Domestic
10044007,<18,8,False,Canada,Domestic
10031771,<18,7,False,Canada,Domestic
10008800,<18,3,False,South Korea,International
65354899,18–25,6,False,Canada,Domestic
88647105,26–40,19,True,Canada,Domestic
10036492,18–25,4,False,Canada,Domestic
10043783,18–25,7,False,Canada,Domestic
84737234,26–40,6,False,Canada,Domestic
40135756,60+,8,False,Canada,Domestic
311514,<18,2,False,Canada,Domestic
14176559,18–25,6,False,Canada,Domestic
26561550,26–40,5,False,Canada,Domestic
10025307,26–40,6,False,Canada,Domestic
10018284,26–40,1,False,Canada,Domestic
10041920,<18,1,False,Canada,Domestic
10028985,18–25,1,False,Canada,Domestic
10025890,18–25,4,False,Canada,Domestic
10011950,18–25,5,False,Canada,Domestic
10019911,18–25,8,False,Canada,Domestic
10011305,26–40,18,True,Canada,Domestic
10043677,26–40,16,True,Canada,Domestic
10022246,<18,1,False,Canada,Domestic
10011988,60+,4,False,Canada,Domestic
10007114,<18,6,False,Canada,Domestic
10031157,26–40,5,False,Canada,Domestic
10030302,41–60,8,False,USA,International
10002923,41–60,1,False,Canada,Domestic
10019182,26–40,24,True,Canada,Domestic
10001955,60+,5,False,Canada,Domestic
10036416,18–25,5,False,Canada,Domestic
67574286,26–40,8,False,Canada,Domestic
10033417,26–40,1,False,Canada,Domestic
10022165,18–25,6,False,Canada,Domestic
10015303,18–25,8,False,Canada,Domestic
10006693,60+,5,False,Canada,Domestic
10009289,26–40,4,False,Canada,Domestic
8722573,41–60,1,False,Canada,Domestic
10032834,18–25,7,False,Canada,Domestic
10042478,18–25,5,False,Canada,Domestic
10039487,18–25,2,False,Canada,Domestic
95324315,18–25,4,False,Canada,Domestic
66936659,18–25,4,False,Canada,Domestic
10007750,18–25,8,False,Canada,Domestic
10006747,18–25,4,False,Canada,Domestic
10018125,<18,4,False,Canada,Domestic
10033632,18–25,5,False,Canada,Domestic
10013001,18–25,4,False,Japan,International
98170174,26–40,1,False,Canada,Domestic
10041900,18–25,1,False,Canada,Domestic
10042511,41–60,1,False,Canada,Domestic
10028597,18–25,4,False,Canada,Domestic
10035177,18–25,1,False,Canada,Domestic
72852329,18–25,1,False,Canada,Domestic
10025497,18–25,2,False,Canada,Domestic
54978641,41–60,2,False,Canada,Domestic
10015252,26–40,2,False,Canada,Domestic
10020346,26–40,8,False,Canada,Domestic
10042329,18–25,1,False,Canada,Domestic
10004460,18–25,8,False,Canada,Domestic
10026746,26–40,8,False,Canada,Domestic
10013983,26–40,3,False,Canada,Domestic
10017985,18–25,1,False,Canada,Domestic
69516722,18–25,3,False,Canada,Domestic
10012637,41–60,3,False,USA,International
10002129,18–25,7,False,Canada,Domestic
10041584,18–25,2,False,Canada,Domestic
10032554,18–25,4,False,Canada,Domestic
21702437,26–40,3,False,Canada,Domestic
88499287,26–40,2,False,Canada,Domestic
10010881,41–60,5,False,Canada,Domestic
19186549,18–25,1,False,Canada,Domestic
10014324,18–25,5,False,Canada,Domestic
10026648,26–40,6,False,Canada,Domestic
51507960,<18,4,False,Canada,Domestic
10028305,18–25,1,False,Canada,Domestic
10008261,26–40,6,False,Canada,Domestic
10021366,<18,3,False,Canada,Domestic
10010106,18–25,3,False,China,International
48616981,26–40,1,False,Canada,Domestic
10031171,26–40,5,False,Canada,Domestic
54653007,18–25,2,False,Canada,Domestic
96466823,26–40,23,True,Canada,Domestic
10029319,18–25,6,False,Canada,Domestic
69523889,18–25,1,False,Canada,Domestic
10034822,26–40,4,False,Canada,Domestic
10028944,18–25,21,True,Canada,Domestic
10025553,18–25,6,False,Canada,Domestic
10004877,<18,8,False,Canada,Domestic
10041970,26–40,4,False,Canada,Domestic
10030018,41–60,4,False,Canada,Domestic
10006529,18–25,3,False,Canada,Domestic
10013608,41–60,4,False,Canada,Domestic
10015618,18–25,5,False,Canada,Domestic
10040602,18–25,1,False,Canada,Domestic
10025070,41–60,5,False,Canada,Domestic
59542374,26–40,4,False,Canada,Domestic
10019495,41–60,21,True,Canada,Domestic
62600881,18–25,7,False,Canada,Domestic
10004608,18–25,4,False,Canada,Domestic
10032475,18–25,1,False,Canada,Domestic
51448227,26–40,3,False,USA,International
10038708,18–25,6,False,Canada,Domestic
19190629,26–40,6,False,Canada,Domestic
12474653,18–25,4,False,Canada,Domestic
10029476,41–60,1,False,Canada,Domestic
10006269,18–25,5,False,Canada,Domestic
10010607,18–25,3,False,China,International
10025819,18–25,5,False,Canada,Domestic
10037215,18–25,2,False,Canada,Domestic
10043333,18–25,7,False,Canada,Domestic
10038709,18–25,8,False,Canada,Domestic
10033724,18–25,5,False,Canada,Domestic
10002113,18–25,6,False,Canada,Domestic
73561518,26–40,7,False,Canada,Domestic
72728758,26–40,8,False,Canada,Domestic
3375530,18–25,3,False,Canada,Domestic
10009111,18–25,1,False,Canada,Domestic
10035057,<18,2,False,Canada,Domestic
10025701,41–60,6,False,USA,International
10033107,18–25,4,False,Canada,Domestic
31825534,18–25,6,False,Canada,Domestic
10028984,<18,7,False,USA,International
10006101,41–60,6,False,Canada,Domestic
76875514,26–40,6,False,Canada,Domestic
10028351,18–25,1,False,China,International
10026708,26–40,5,False,Canada,Domestic
10018620,60+,3,False,Canada,Domestic
10008767,26–40,7,False,Canada,Domestic
10034396,18–25,4,False,Canada,Domestic
10032766,18–25,6,False,Canada,Domestic
10006929,18–25,22,True,Canada,Domestic
10024071,41–60,6,False,USA,International
10015264,26–40,8,False,Canada,Domestic
10028795,18–25,2,False,Canada,Domestic
10008402,41–60,5,False,USA,International
10016395,18–25,3,False,Canada,Domestic
37129612,41–60,7,False,Canada,Domestic
72957601,18–25,28,True,Canada,Domestic
54634070,26–40,7,False,Canada,Domestic
90972295,26–40,8,False,Canada,Domestic
10005697,<18,5,False,Canada,Domestic
10002694,41–60,2,False,Canada,Domestic
10017445,18–25,8,False,USA,International
10003994,18–25,2,False,Canada,Domestic
74940220,18–25,1,False,Canada,Domestic
10011159,18–25,3,False,Canada,Domestic
10000015,18–25,8,False,Canada,Domestic
10044301,<18,2,False,Canada,Domestic
16780747,60+,22,True,Canada,Domestic
10013066,26–40,2,False,Canada,Domestic
10037692,18–25,1,False,Canada,Domestic
30273276,18–25,8,False,Canada,Domestic
10026647,41–60,7,False,Canada,Domestic
10033849,<18,24,True,Canada,Domestic
10344925,41–60,23,True,Canada,Domestic
10028530,41–60,7,False,Canada,Domestic
10018080,60+,3,False,Canada,Domestic
10026480,<18,4,False,USA,International
10019414,26–40,24,True,Canada,Domestic
10005248,18–25,7,False,Canada,Domestic
36099737,18–25,4,False,Canada,Domestic
53268948,18–25,6,False,Canada,Domestic
77431513,<18,7,False,Canada,Domestic
92001542,26–40,2,False,Canada,Domestic
25110927,18–25,2,False,Canada,Domestic
10035531,26–40,8,False,Canada,Domestic
10034989,18–25,5,False,Canada,Domestic
99310309,26–40,8,False,Canada,Domestic
5896355,41–60,6,False,Canada,Domestic
10010370,18–25,8,False,Canada,Domestic
10023485,18–25,8,False,Canada,Domestic
10025742,18–25,7,False,Canada,Domestic
10012439,26–40,3,False,Canada,Domestic
10002977,18–25,4,False,Canada,Domestic
63854452,26–40,5,False,Canada,Domestic
68615216,<18,1,False,Canada,Domestic
10009680,41–60,19,True,Canada,Domestic
10026372,26–40,6,False,Canada,Domestic
10038214,<18,7,False,Canada,Domestic
53032721,26–40,6,False,Canada,Domestic
75125764,18–25,2,False,Canada,Domestic
10042712,26–40,3,False,Canada,Domestic
10022615,<18,7,False,Canada,Domestic
10040465,18–25,25,True,Canada,Domestic
10009407,18–25,2,False,Canada,Domestic
10012280,18–25,8,False,Canada,Domestic
10020869,26–40,2,False,Canada,Domestic
97026517,18–25,5,False,Canada,Domestic
10036870,60+,8,False,Canada,Domestic
10026844,18–25,4,False,Canada,Domestic
10001084,26–40,6,False,Canada,Domestic
83633141,60+,7,False,Canada,Domestic
57191470,26–40,6,False,Canada,Domestic
96824813,18–25,1,False,Canada,Domestic
10021450,18–25,3,False,Canada,Domestic
10024802,60+,8,False,Canada,Domestic
10035605,<18,1,False,Canada,Domestic
40572060,26–40,5,False,Canada,Domestic
10014512,26–40,5,False,Canada,Domestic
11375905,41–60,7,False,Canada,Domestic
10032761,18–25,5,False,Canada,Domestic
7062802,18–25,4,False,Canada,Domestic
959591,41–60,2,False,Canada,Domestic
10031381,<18,2,False,Canada,Domestic
10039962,26–40,1,False,Canada,Domestic
10000472,18–25,6,False,Canada,Domestic
10000856,18–25,8,False,Canada,Domestic
40386862,41–60,7,False,Canada,Domestic
10004646,18–25,6,False,Canada,Domestic
53351627,26–40,1,False,Canada,Domestic
10031062,18–25,1,False,Canada,Domestic
10031584,26–40,3,False,Canada,Domestic
10038229,18–25,5,False,Canada,Domestic
38921991,18–25,8,False,Canada,Domestic
10020300,26–40,5,False,Canada,Domestic
10033078,26–40,2,False,Canada,Domestic
10017335,<18,7,False,Canada,Domestic
10028506,<18,5,False,South Korea,International
10029713,<18,6,False,Canada,Domestic
37249409,41–60,7,False,Canada,Domestic
77457303,26–40,3,False,Canada,Domestic
66712944,26–40,8,False,Canada,Domestic
36698436,26–40,4,False,Canada,Domestic
23427599,26–40,3,False,Canada,Domestic
10026620,41–60,4,False,Canada,Domestic
10031806,26–40,6,False,Canada,Domestic
68765948,26–40,1,False,Canada,Domestic
59287727,18–25,7,False,USA,International
58319240,18–25,7,False,Canada,Domestic
40545691,60+,1,False,Canada,Domestic
10022907,18–25,3,False,South Korea,International
10009744,18–25,6,False,Canada,Domestic
10013028,26–40,2,False,Canada,Domestic
95521376,26–40,1,False,USA,International
39289121,18–25,2,False,Canada,Domestic
10015201,18–25,2,False,Canada,Domestic
10015352,26–40,6,False,Canada,Domestic
10036067,<18,6,False,USA,International
10020697,18–25,3,False,Canada,Domestic
10007679,<18,6,False,USA,International
10015932,26–40,7,False,Canada,Domestic
10010411,18–25,6,False,Canada,Domestic
77052298,<18,8,False,Canada,Domestic
10033378,26–40,4,False,Canada,Domestic
10009456,18–25,28,True,USA,International
67507489,18–25,19,True,Canada,Domestic
10005063,41–60,6,False,Canada,Domestic
52007102,18–25,3,False,Canada,Domestic
10008571,<18,2,False,USA,International
10033133,41–60,21,True,Canada,Domestic
10029061,18–25,1,False,Canada,Domestic
10012996,<18,5,False,Canada,Domestic
68479858,18–25,8,False,Canada,Domestic
10000513,18–25,3,False,Canada,Domestic
10002166,18–25,5,False,Canada,Domestic
10022112,26–40,6,False,Canada,Domestic
10043472,18–25,4,False,Canada,Domestic
43410198,18–25,5,False,Canada,Domestic
7199988,26–40,25,True,Canada,Domestic
10020241,41–60,2,False,Canada,Domestic
141325,<18,23,True,Canada,Domestic
10031734,18–25,4,False,Canada,Domestic
10013693,18–25,8,False,Canada,Domestic
10006581,<18,1,False,Canada,Domestic
90123214,26–40,7,False,Canada,Domestic
10012326,26–40,1,False,Canada,Domestic
43677238,18–25,6,False,Canada,Domestic
10030142,26–40,2,False,Canada,Domestic
10042262,26–40,5,False,USA,International
76871486,<18,3,False,Canada,Domestic
10011917,41–60,3,False,USA,International
10040080,18–25,1,False,Canada,Domestic
2381971,<18,5,False,Canada,Domestic
68257590,26–40,4,False,Canada,Domestic
10035967,26–40,1,False,Canada,Domestic
75091432,18–25,2,False,Canada,Domestic
10037354,<18,3,False,Canada,Domestic
10013938,41–60,8,False,USA,International
10003550,26–40,4,False,Canada,Domestic
39532464,<18,8,False,India,International
10037443,<18,3,False,Canada,Domestic
62771483,26–40,1,False,Canada,Domestic
10008326,18–25,1,False,Canada,Domestic
10002489,41–60,6,False,Canada,Domestic
19336616,26–40,4,False,USA,International
96550443,18–25,6,False,Canada,Domestic
58847583,41–60,6,False,Canada,Domestic
10017732,18–25,26,True,Canada,Domestic
20519465,<18,1,False,Canada,Domestic
40883766,18–25,6,False,Canada,Domestic
10007245,18–25,1,False,Canada,Domestic
10000977,26–40,8,False,Canada,Domestic
10034027,26–40,1,False,Canada,Domestic
60767893,26–40,7,False,Canada,Domestic
10000349,18–25,6,False,Canada,Domestic
80484278,26–40,3,False,Canada,Domestic
83610893,18–25,5,False,Canada,Domestic
59503877,18–25,3,False,Canada,Domestic
10042132,18–25,2,False,Canada,Domestic
10025495,60+,6,False,Canada,Domestic
10003139,26–40,6,False,Canada,Domestic
5787469,18–25,1,False,Canada,Domestic
11685635,18–25,4,False,Canada,Domestic
89686268,18–25,8,False,Canada,Domestic
10000616,18–25,3,False,Canada,Domestic
10008756,26–40,3,False,Canada,Domestic
10008905,26–40,7,False,Canada,Domestic
38356464,26–40,3,False,Canada,Domestic
10044098,41–60,3,False,Canada,Domestic
11512952,26–40,2,False,Canada,Domestic
70193591,18–25,3,False,Canada,Domestic
75901589,26–40,2,False,Canada,Domestic
50591498,18–25,8,False,Canada,Domestic
10038362,18–25,2,False,Canada,Domestic
34929122,18–25,5,False,Canada,Domestic
4225267,60+,7,False,Canada,Domestic
10005971,18–25,7,False,Canada,Domestic
10033708,18–25,4,False,Canada,Domestic
10042812,18–25,6,False,Canada,Domestic
10018470,18–25,6,False,Canada,Domestic
10000379,26–40,7,False,Canada,Domestic
10016577,26–40,8,False,Canada,Domestic
10021025,18–25,16,True,Canada,Domestic
33741891,18–25,7,False,Canada,Domestic
72695901,<18,6,False,Canada,Domestic
93038773,26–40,2,False,USA,International
28397476,18–25,5,False,Canada,Domestic
10031387,18–25,6,False,India,International
10042215,41–60,4,False,Canada,Domestic
10011172,18–25,2,False,Canada,Domestic
10042820,<18,1,False,Canada,Domestic
42193020,18–25,5,False,Canada,Domestic
31329250,18–25,3,False,Canada,Domestic
10038868,26–40,5,False,Canada,Domestic
10043016,26–40,3,False,Canada,Domestic
10015581,18–25,3,False,USA,International
25927734,18–25,6,False,Canada,Domestic
21321937,18–25,3,False,Canada,Domestic
85638231,<18,5,False,USA,International
10036035,60+,1,False,USA,International
29732435,18–25,8,False,Canada,Domestic
81350957,26–40,3,False,Canada,Domestic
10015465,26–40,4,False,Canada,Domestic
10014923,18–25,1,False,Canada,Domestic
35813008,41–60,7,False,Canada,Domestic
93960250,18–25,5,False,Canada,Domestic
10036310,26–40,3,False,Canada,Domestic
24006959,18–25,6,False,Canada,Domestic
10005853,26–40,1,False,Canada,Domestic
10023408,18–25,4,False,Canada,Domestic
10006113,41–60,1,False,Canada,Domestic
10023111,60+,6,False,USA,International
20600298,26–40,4,False,Canada,Domestic
10007866,26–40,8,False,Canada,Domestic
63549679,<18,3,False,Canada,Domestic
10003524,26–40,7,False,Canada,Domestic
10008695,26–40,5,False,Canada,Domestic
16784775,41–60,6,False,Canada,Domestic
10005086,18–25,3,False,Canada,Domestic
79085550,<18,4,False,Canada,Domestic
10034259,26–40,7,False,Canada,Domestic
10009888,<18,7,False,Canada,Domestic
10023514,26–40,2,False,India,International
10037821,18–25,6,False,Canada,Domestic
67322239,<18,2,False,Canada,Domestic
10038002,18–25,4,False,Canada,Domestic
10032190,18–25,23,True,Canada,Domestic
10012636,18–25,23,True,Canada,Domestic
10008124,41–60,8,False,Canada,Domestic
10042416,<18,4,False,Canada,Domestic
10014309,18–25,7,False,India,International
10019709,18–25,5,False,Canada,Domestic
96144508,26–40,7,False,Canada,Domestic
39658076,<18,1,False,Canada,Domestic
10040719,26–40,5,False,Canada,Domestic
10013448,18–25,8,False,Canada,Domestic
10435398,18–25,1,False,Canada,Domestic
10021418,60+,6,False,Canada,Domestic
68741744,26–40,7,False,Canada,Domestic
10005327,18–25,2,False,Canada,Domestic
60599000,26–40,8,False,Canada,Domestic
15205257,26–40,4,False,Canada,Domestic
10022066,18–25,7,False,Canada,Domestic
10026175,18–25,4,False,Canada,Domestic
10036567,41–60,2,False,Canada,Domestic
10029697,26–40,1,False,Canada,Domestic
79023572,18–25,5,False,Canada,Domestic
10031854,<18,3,False,Canada,Domestic
10022656,18–25,8,False,Canada,Domestic
10034764,26–40,7,False,Canada,Domestic
10038852,26–40,4,False,Canada,Domestic
10007528,26–40,1,False,Canada,Domestic
24279503,18–25,3,False,Canada,Domestic
10009954,18–25,3,False,Canada,Domestic
10025632,41–60,4,False,Canada,Domestic
10024843,41–60,2,False,USA,International
10021746,41–60,7,False,Canada,Domestic
10022569,<18,3,False,Canada,Domestic
10029096,18–25,7,False,Canada,Domestic
10033224,26–40,6,False,India,International
10012335,41–60,8,False,Canada,Domestic
60606203,18–25,1,False,Canada,Domestic
10030705,26–40,6,False,Canada,Domestic
10031656,26–40,3,False,Canada,Domestic
10024088,41–60,5,False,Canada,Domestic
70299512,41–60,7,False,Canada,Domestic
10010127,18–25,6,False,Canada,Domestic
10014249,18–25,20,True,Canada,Domestic
65840108,18–25,1,False,Canada,Domestic
10000417,18–25,4,False,Canada,Domestic
10005722,18–25,4,False,Canada,Domestic
10029547,26–40,2,False,USA,International
10044399,18–25,6,False,Canada,Domestic
10030800,<18,3,False,Canada,Domestic
45455059,<18,6,False,Canada,Domestic
10025321,18–25,6,False,Canada,Domestic
10019998,18–25,1,False,Canada,Domestic
10040476,18–25,5,False,Canada,Domestic
10033340,60+,3,False,Canada,Domestic
10023365,26–40,7,False,Canada,Domestic
10009424,<18,1,False,Canada,Domestic
10044266,<18,2,False,Canada,Domestic
10017376,26–40,8,False,Canada,Domestic
24163603,18–25,7,False,Canada,Domestic
10034454,26–40,1,False,Canada,Domestic
10036426,18–25,4,False,Canada,Domestic
10039745,18–25,6,False,Canada,Domestic
10016781,41–60,2,False,Canada,Domestic
56499012,26–40,2,False,Canada,Domestic
10024628,18–25,6,False,Canada,Domestic
10025315,26–40,5,False,Canada,Domestic
10035652,18–25,4,False,Canada,Domestic
70208878,18–25,8,False,Canada,Domestic
10043751,60+,4,False,Canada,Domestic
10031591,<18,1,False,Canada,Domestic
10019551,18–25,1,False,Canada,Domestic
10024984,26–40,6,False,Canada,Domestic
10034465,26–40,2,False,Canada,Domestic
10042721,18–25,7,False,Canada,Domestic
10016324,26–40,2,False,Canada,Domestic
10025657,18–25,4,False,Canada,Domestic
19487007,41–60,8,False,Canada,Domestic
10002086,26–40,8,False,Canada,Domestic
10041543,18–25,2,False,Canada,Domestic
